ema_fast,ema_slow,min_atr,sl_atr_mult,tp_atr_mult,rsi_buy,rsi_sell,order_size,final_balance,win_rate,sharpe,num_trades
12,26,1.5,1.2,2.0,55,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.2,2.0,55,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.2,2.0,60,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.2,2.0,60,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.2,2.0,60,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.2,2.0,60,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.2,2.0,60,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.2,2.0,60,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.2,2.5,50,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.2,2.5,50,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.2,2.5,50,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.2,2.5,50,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.2,2.5,50,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.2,2.5,50,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.2,2.5,55,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.2,2.5,55,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.2,2.5,55,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.2,2.5,55,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.2,2.5,55,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.2,2.5,55,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.2,2.5,60,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.2,2.5,60,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.2,2.5,60,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.2,2.5,60,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.2,2.5,60,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.2,2.5,60,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.5,1.5,50,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.5,1.5,50,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.5,1.5,50,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.5,1.5,50,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.5,1.5,50,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.5,1.5,50,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.5,1.5,55,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.5,1.5,55,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.5,1.5,55,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.5,1.5,55,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.5,1.5,55,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.5,1.5,55,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.5,1.5,60,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.5,1.5,60,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.5,1.5,60,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.5,1.5,60,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.5,1.5,60,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.5,1.5,60,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.5,2.0,50,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.5,2.0,50,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.5,2.0,50,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.5,2.0,50,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.5,2.0,50,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.5,2.0,50,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.5,2.0,55,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.5,2.0,55,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.5,2.0,55,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.5,2.0,55,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.5,2.0,55,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.5,2.0,55,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.5,2.0,60,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.5,2.0,60,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.5,2.0,60,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.5,2.0,60,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.5,2.0,60,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.5,2.0,60,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.5,2.5,50,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.5,2.5,50,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.5,2.5,50,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.5,2.5,50,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.5,2.5,50,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.5,2.5,50,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.5,2.5,55,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.5,2.5,55,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.5,2.5,55,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.5,2.5,55,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.5,2.5,55,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.5,2.5,55,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.5,2.5,60,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.5,2.5,60,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.5,2.5,60,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.5,2.5,60,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,1.5,1.5,2.5,60,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,1.5,1.5,2.5,60,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.0,1.5,50,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.0,1.5,50,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.0,1.5,50,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.0,1.5,50,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.0,1.5,50,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.0,1.5,50,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.0,1.5,55,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.0,1.5,55,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.0,1.5,55,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.0,1.5,55,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.0,1.5,55,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.0,1.5,55,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.0,1.5,60,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.0,1.5,60,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.0,1.5,60,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.0,1.5,60,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.0,1.5,60,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.0,1.5,60,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.0,2.0,50,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.0,2.0,50,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.0,2.0,50,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.0,2.0,50,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.0,2.0,50,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.0,2.0,50,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.0,2.0,55,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.0,2.0,55,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.0,2.0,55,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.0,2.0,55,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.0,2.0,55,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.0,2.0,55,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.0,2.0,60,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.0,2.0,60,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.0,2.0,60,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.0,2.0,60,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.0,2.0,60,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.0,2.0,60,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.0,2.5,50,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.0,2.5,50,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.0,2.5,50,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.0,2.5,50,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.0,2.5,50,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.0,2.5,50,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.0,2.5,55,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.0,2.5,55,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.0,2.5,55,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.0,2.5,55,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.0,2.5,55,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.0,2.5,55,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.0,2.5,60,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.0,2.5,60,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.0,2.5,60,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.0,2.5,60,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.0,2.5,60,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.0,2.5,60,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.2,1.5,50,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.2,1.5,50,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.2,1.5,50,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.2,1.5,50,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.2,1.5,50,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.2,1.5,50,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.2,1.5,55,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.2,1.5,55,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.2,1.5,55,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.2,1.5,55,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.2,1.5,55,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.2,1.5,55,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.2,1.5,60,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.2,1.5,60,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.2,1.5,60,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.2,1.5,60,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.2,1.5,60,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.2,1.5,60,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.2,2.0,50,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.2,2.0,50,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.2,2.0,50,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.2,2.0,50,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.2,2.0,50,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.2,2.0,50,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.2,2.0,55,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.2,2.0,55,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.2,2.0,55,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.2,2.0,55,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.2,2.0,55,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.2,2.0,55,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.2,2.0,60,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.2,2.0,60,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.2,2.0,60,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.2,2.0,60,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.2,2.0,60,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.2,2.0,60,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.2,2.5,50,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.2,2.5,50,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.2,2.5,50,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.2,2.5,50,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.2,2.5,50,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.2,2.5,50,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.2,2.5,55,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.2,2.5,55,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.2,2.5,55,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.2,2.5,55,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.2,2.5,55,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.2,2.5,55,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.2,2.5,60,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.2,2.5,60,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.2,2.5,60,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.2,2.5,60,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.2,2.5,60,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.2,2.5,60,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.5,1.5,50,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.5,1.5,50,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.5,1.5,50,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.5,1.5,50,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.5,1.5,50,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.5,1.5,50,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.5,1.5,55,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.5,1.5,55,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.5,1.5,55,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.5,1.5,55,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.5,1.5,55,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.5,1.5,55,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.5,1.5,60,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.5,1.5,60,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.5,1.5,60,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.5,1.5,60,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.5,1.5,60,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.5,1.5,60,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.5,2.0,50,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.5,2.0,50,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.5,2.0,50,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.5,2.0,50,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.5,2.0,50,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.5,2.0,50,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.5,2.0,55,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.5,2.0,55,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.5,2.0,55,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.5,2.0,55,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.5,2.0,55,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.5,2.0,55,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.5,2.0,60,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.5,2.0,60,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.5,2.0,60,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.5,2.0,60,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.5,2.0,60,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.5,2.0,60,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.5,2.5,50,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.5,2.5,50,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.5,2.5,50,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.5,2.5,50,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.5,2.5,50,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.5,2.5,50,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.5,2.5,55,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.5,2.5,55,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.5,2.5,55,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.5,2.5,55,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.5,2.5,55,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.5,2.5,55,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.5,2.5,60,40,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.5,2.5,60,40,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.5,2.5,60,45,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.5,2.5,60,45,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,26,2.0,1.5,2.5,60,50,0.02,998.5734426504999,0.0,-173.89110072157553,3
12,26,2.0,1.5,2.5,60,50,0.05,996.4361408272795,0.0,-174.3574718109418,3
12,30,1.0,1.0,1.5,50,40,0.02,999.0312388248152,0.0,-119.95821270937091,2
12,30,1.0,1.0,1.5,50,40,0.05,997.5789618600884,0.0,-120.24094852594472,2
12,30,1.0,1.0,1.5,50,45,0.02,999.0312388248152,0.0,-119.95821270937091,2
12,30,1.0,1.0,1.5,50,45,0.05,997.5789618600884,0.0,-120.24094852594472,2
12,30,1.0,1.0,1.5,50,50,0.02,999.0312388248152,0.0,-119.95821270937091,2
12,30,1.0,1.0,1.5,50,50,0.05,997.5789618600884,0.0,-120.24094852594472,2
12,30,1.0,1.0,1.5,55,40,0.02,999.0312388248152,0.0,-119.95821270937091,2
12,30,1.0,1.0,1.5,55,40,0.05,997.5789618600884,0.0,-120.24094852594472,2
12,30,1.0,1.0,1.5,55,45,0.02,999.0312388248152,0.0,-119.95821270937091,2
12,30,1.0,1.0,1.5,55,45,0.05,997.5789618600884,0.0,-120.24094852594472,2
12,30,1.0,1.0,1.5,55,50,0.02,999.0312388248152,0.0,-119.95821270937091,2
12,30,1.0,1.0,1.5,55,50,0.05,997.5789618600884,0.0,-120.24094852594472,2
12,30,1.0,1.0,1.5,60,40,0.02,999.0312388248152,0.0,-119.95821270937091,2
12,30,1.0,1.0,1.5,60,40,0.05,997.5789618600884,0.0,-120.24094852594472,2
12,30,1.0,1.0,1.5,60,45,0.02,999.0312388248152,0.0,-119.95821270937091,2
12,30,1.0,1.0,1.5,60,45,0.05,997.5789618600884,0.0,-120.24094852594472,2
12,30,1.0,1.0,1.5,60,50,0.02,999.0312388248152,0.0,-119.95821270937091,2
12,30,1.0,1.0,1.5,60,50,0.05,997.5789618600884,0.0,-120.24094852594472,2
12,30,1.0,1.0,2.0,50,40,0.02,999.0312388248152,0.0,-119.95821270937091,2
12,30,1.0,1.0,2.0,50,40,0.05,997.5789618600884,0.0,-120.24094852594472,2
12,30,1.0,1.0,2.0,50,45,0.02,999.0312388248152,0.0,-119.95821270937091,2
12,30,1.0,1.0,2.0,50,45,0.05,997.5789618600884,0.0,-120.24094852594472,2
12,30,1.0,1.0,2.0,50,50,0.02,999.0312388248152,0.0,-119.95821270937091,2
12,30,1.0,1.0,2.0,50,50,0.05,997.5789618600884,0.0,-120.24094852594472,2
12,30,1.0,1.0,2.0,55,40,0.02,999.0312388248152,0.0,-119.95821270937091,2
12,30,1.0,1.0,2.0,55,40,0.05,997.5789618600884,0.0,-120.24094852594472,2
12,30,1.0,1.0,2.0,55,45,0.02,999.0312388248152,0.0,-119.95821270937091,2
12,30,1.0,1.0,2.0,55,45,0.05,997.5789618600884,0.0,-120.24094852594472,2
12,30,1.0,1.0,2.0,55,50,0.02,999.0312388248152,0.0,-119.95821270937091,2
12,30,1.0,1.0,2.0,55,50,0.05,997.5789618600884,0.0,-120.24094852594472,2
12,30,1.0,1.0,2.0,60,40,0.02,999.0312388248152,0.0,-119.95821270937091,2
12,30,1.0,1.0,2.0,60,40,0.05,997.5789618600884,0.0,-120.24094852594472,2
12,30,1.0,1.0,2.0,60,45,0.02,999.0312388248152,0.0,-119.95821270937091,2
12,30,1.0,1.0,2.0,60,45,0.05,997.5789618600884,0.0,-120.24094852594472,2
12,30,1.0,1.0,2.0,60,50,0.02,999.0312388248152,0.0,-119.95821270937091,2
12,30,1.0,1.0,2.0,60,50,0.05,997.5789618600884,0.0,-120.24094852594472,2
12,30,1.0,1.0,2.5,50,40,0.02,999.0312388248152,0.0,-119.95821270937091,2
12,30,1.0,1.0,2.5,50,40,0.05,997.5789618600884,0.0,-120.24094852594472,2
12,30,1.0,1.0,2.5,50,45,0.02,999.0312388248152,0.0,-119.95821270937091,2
12,30,1.0,1.0,2.5,50,45,0.05,997.5789618600884,0.0,-120.24094852594472,2
12,30,1.0,1.0,2.5,50,50,0.02,999.0312388248152,0.0,-119.95821270937091,2
12,30,1.0,1.0,2.5,50,50,0.05,997.5789618600884,0.0,-120.24094852594472,2
12,30,1.0,1.0,2.5,55,40,0.02,999.0312388248152,0.0,-119.95821270937091,2
12,30,1.0,1.0,2.5,55,40,0.05,997.5789618600884,0.0,-120.24094852594472,2
12,30,1.0,1.0,2.5,55,45,0.02,999.0312388248152,0.0,-119.95821270937091,2
12,30,1.0,1.0,2.5,55,45,0.05,997.5789618600884,0.0,-120.24094852594472,2
12,30,1.0,1.0,2.5,55,50,0.02,999.0312388248152,0.0,-119.95821270937091,2
12,30,1.0,1.0,2.5,55,50,0.05,997.5789618600884,0.0,-120.24094852594472,2
12,30,1.0,1.0,2.5,60,40,0.02,999.0312388248152,0.0,-119.95821270937091,2
12,30,1.0,1.0,2.5,60,40,0.05,997.5789618600884,0.0,-120.24094852594472,2
12,30,1.0,1.0,2.5,60,45,0.02,999.0312388248152,0.0,-119.95821270937091,2
12,30,1.0,1.0,2.5,60,45,0.05,997.5789618600884,0.0,-120.24094852594472,2
12,30,1.0,1.0,2.5,60,50,0.02,999.0312388248152,0.0,-119.95821270937091,2
12,30,1.0,1.0,2.5,60,50,0.05,997.5789618600884,0.0,-120.24094852594472,2
